Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Customer Name
Second Class,Consumer,United States,Columbus,Ohio,43229.0,East,Furniture,Furnishings,8.128,2,0.2,1.4224,unknown
Second Class,Consumer,United States,Columbus,Ohio,43229.0,East,Office Supplies,Paper,36.288,7,0.2,12.7008,unknown
Second Class,Consumer,United States,Columbus,Ohio,43229.0,East,Furniture,Chairs,909.72,6,0.3,-51.984,unknown
Standard Class,Consumer,United States,Los Angeles,California,90032.0,West,Furniture,Bookcases,917.9235,9,0.15,75.5937,unknown
Standard Class,Consumer,United States,Los Angeles,California,90032.0,West,Office Supplies,Paper,38.88,6,0.0,19.0512,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Binders,631.176,4,0.7,-462.8624,unknown
Standard Class,Corporate,United States,San Francisco,California,94110.0,West,Office Supplies, Paper ,12.96,2,0.0,6.2208,unknown
Standard Class,Corporate,United States,Bakersfield,California,93309.0,West,Office Supplies,Paper,12.96,2,0.0,6.2208,unknown
Standard Class,Corporate,United States,Bakersfield,California,93309.0,West,Office Supplies,Binders,23.2,5,0.2,8.12,unknown
Standard Class,Corporate,United States,Houston,Texas,77095.0,Central,Office Supplies,Paper,25.92,5,0.2,9.072,unknown
Standard Class,Corporate,United States,Houston,Texas,77095.0,Central,Office Supplies,Fasteners,21.312,6,0.2,7.1928,unknown
Standard Class,Home Office,United States,Los Angeles,California,90045.0,West,Technology,Phones,173.656,7,0.2,17.3656,unknown
Standard Class,Home Office,United States,Los Angeles,California,90045.0,West,Office Supplies,Appliances,361.96,2,0.0,101.3488,unknown
Standard Class,Home Office,United States,Los Angeles,California,90045.0,West,Technology,Accessories,62.85,3,0.0,13.1985,unknown
Standard Class,Home Office,United States,Los Angeles,California,90045.0,West,Technology,Phones,818.376,3,0.2,51.1485,unknown
Standard Class,Home Office,United States,Los Angeles,California,90045.0,West,Office Supplies,Storage,20.34,1,0.0,0.2034,unknown
Standard Class,Home Office,United States,Los Angeles,California,90045.0,West,Furniture,Furnishings,23.99,1,0.0,5.5177,unknown
Standard Class,Consumer,United States,Los Angeles,California,90036.0,West,Furniture,Tables,171.288,3,0.2,-6.4233,unknown
Standard Class,Corporate,United States,Springfield,Missouri,65807.0,Central,Furniture,Furnishings,37.3,2,0.0,17.158,unknown
Standard Class,Corporate,United States,Springfield,Missouri,65807.0,Central,Office Supplies,Binders,81.96,2,0.0,39.3408,unknown
First Class,Consumer,United States,Phoenix,Arizona,85023.0,West,Office Supplies,Binders,54.792,6,0.7,-40.1808,unknown
First Class,Consumer,United States,Houston,Texas,77070.0,Central,Office Supplies,Storage,10.784,1,0.2,0.8088,unknown
Second Class,Consumer,United States,Hampton,Virginia,23666.0,South,Furniture,Chairs,290.98,1,0.0,75.6548,unknown
Standard Class,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,Office Supplies,Art,36.44,4,0.0,12.0252,unknown
Standard Class,Consumer,United States,Seattle,Washington,98105.0,West,Office Supplies,Paper,21.4,5,0.0,10.058,unknown
Standard Class,Consumer,United States,Seattle,Washington,98105.0,West,Office Supplies,Binders,48.664,7,0.2,15.8158,unknown
Standard Class,Consumer,United States,San Francisco,California,94109.0,West,Office Supplies,Art,16.56,4,0.0,6.9552,unknown
Standard Class,Corporate,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Storage,1347.52,8,0.2,84.22,unknown
Standard Class,Corporate,United States,Richmond,Indiana,47374.0,Central,Technology,Accessories,62.31,3,0.0,22.4316,unknown
Standard Class,Corporate,United States,Richmond,Indiana,47374.0,Central,Furniture,Furnishings,20.32,4,0.0,6.9088,unknown
Second Class,Corporate,United States,Louisville,Colorado,80027.0,West,Office Supplies,Fasteners,9.432,3,0.2,3.0654,unknown
Standard Class,Consumer,United States,New York City,New York,10024.0,East,Office Supplies,Labels,34.86,7,0.0,16.0356,unknown
Standard Class,Consumer,United States,New York City,New York,10024.0,East,Furniture,Furnishings,89.34,6,0.0,24.1218,unknown
Standard Class,Home Office,United States,Rome,New York,13440.0,East,Technology,Phones,269.98,2,0.0,67.495,unknown
Standard Class,Home Office,United States,Rome,New York,13440.0,East,Office Supplies,Paper,99.9,5,0.0,47.952,unknown
Standard Class,Home Office,United States,Rome,New York,13440.0,East,Furniture,Furnishings,39.08,4,0.0,14.4596,unknown
Second Class,Corporate,United States,Marion,Ohio,43302.0,East,Technology,Accessories,116.832,4,0.2,33.5892,unknown
Standard Class,Consumer,United States,Houston,Texas,77041.0,Central,Office Supplies,Binders,2.296,2,0.8,-3.9032,unknown
First Class,Consumer,United States,New York City,New York,10009.0,East,Furniture,Chairs,408.006,2,0.1,72.5344,unknown
First Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Storage,40.44,3,0.0,10.5144,unknown
Same Day,Home Office,United States,Manteca,California,95336.0,West,Furniture,Chairs,122.352,3,0.2,13.7646,unknown
Same Day,Home Office,United States,Manteca,California,95336.0,West,Office Supplies,Envelopes,15.28,2,0.0,7.4872,unknown
Standard Class,Corporate,United States,Los Angeles,California,90004.0,West,Office Supplies,Paper,11.96,2,0.0,5.8604,unknown
Standard Class,Home Office,United States,Seattle,Washington,98115.0,West,Furniture,Furnishings,15.84,3,0.0,4.9104,unknown
Standard Class,Home Office,United States,Seattle,Washington,98115.0,West,Office Supplies,Binders,86.376,3,0.2,30.2316,unknown
Standard Class,Home Office,United States,Seattle,Washington,98115.0,West,Office Supplies,Art,18.24,3,0.0,6.2016,unknown
Standard Class,Home Office,United States,Seattle,Washington,98115.0,West,Office Supplies,Art,13.12,4,0.0,4.3296,unknown
Standard Class,Corporate,United States,Providence,Rhode Island,2908.0,East,Technology,Phones,105.98,2,0.0,1.0598,unknown
Standard Class,Corporate,United States,Providence,Rhode Island,2908.0,East,Furniture,Tables,493.92,7,0.3,-28.224,unknown
Standard Class,Corporate,United States,Chicago,Illinois,60653.0,Central,Office Supplies,Binders,5.936,7,0.8,-8.904,unknown
First Class,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,Office Supplies,Envelopes,325.86,2,0.0,149.8956,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Furniture,Chairs,383.607,9,0.3,-5.4801,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Technology,Phones,148.48,2,0.2,16.704,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Technology,Phones,537.544,7,0.2,53.7544,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Office Supplies,Binders,1.928,2,0.8,-2.9884,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Office Supplies,Art,6.912,3,0.2,0.6912,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,7.76,1,0.6,-2.134,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Technology,Phones,659.168,4,0.2,49.4376,unknown
First Class,Consumer,United States,Manchester,Connecticut,6040.0,East,Office Supplies,Labels,5.76,2,0.0,2.8224,unknown
Standard Class,Corporate,United States,Los Angeles,California,90049.0,West,Furniture,Tables,351.216,3,0.2,4.3902,unknown
Standard Class,Consumer,United States,San Francisco,California,94122.0,West,Furniture,Chairs,230.28,3,0.2,23.028,unknown
Second Class,Consumer,United States,La Crosse,Wisconsin,54601.0,Central,Office Supplies,Binders,56.82,3,0.0,28.41,unknown
First Class,Consumer,United States,Florence,South Carolina,29501.0,South,Office Supplies,Fasteners,31.56,4,0.0,14.202,unknown
First Class,Consumer,United States,Florence,South Carolina,29501.0,South,Office Supplies,Storage,27.92,4,0.0,0.5584,unknown
Standard Class,Consumer,United States,Glendale,Arizona,85301.0,West,Office Supplies,Binders,8.559,1,0.7,-6.5619,unknown
Standard Class,Corporate,United States,El Paso,Texas,79907.0,Central,Office Supplies,Envelopes,49.568,2,0.2,17.9684,unknown
First Class,Consumer,United States,San Antonio,Texas,78207.0,Central,Furniture,Chairs,127.869,3,0.3,-9.1335,unknown
Second Class,Corporate,United States,Los Angeles,California,90049.0,West,Office Supplies,Envelopes,271.44,3,0.0,122.148,unknown
Second Class,Corporate,United States,Los Angeles,California,90049.0,West,Technology,Phones,110.352,3,0.2,8.2764,unknown
Second Class,Corporate,United States,Los Angeles,California,90049.0,West,Furniture,Furnishings,36.4,5,0.0,13.832,unknown
Standard Class,Home Office,United States,Miramar,Florida,33023.0,South,Furniture,Chairs,419.136,4,0.2,-57.6312,unknown
Standard Class,Corporate,United States,Mesa,Arizona,85204.0,West,Office Supplies,Storage,100.704,6,0.2,-1.2588,unknown
Standard Class,Consumer,United States,Fayetteville,North Carolina,28314.0,South,Office Supplies,Appliances,45.216,3,0.2,4.5216,unknown
Standard Class,Consumer,United States,Fayetteville,North Carolina,28314.0,South,Office Supplies,binders,28.782,6,0.7,-21.1068,unknown
Standard Class,Consumer,United States,Fayetteville,North Carolina,28314.0,South,Office Supplies,Paper,24.448,4,0.2,8.8624,unknown
Standard Class,Consumer,United States,Houston,Texas,77095.0,Central,Office Supplies,Binders,10.476,6,0.8,-17.2854,unknown
Second Class,Home Office,United States,San Jose,California,95123.0,West,Furniture,Furnishings,76.14,3,0.0,26.649,unknown
Second Class,Home Office,United States,Wichita,Kansas,67212.0,Central,Office Supplies,Binders,127.96,2,0.0,60.1412,unknown
Standard Class,Home Office,United States,Los Angeles,California,90036.0,West,Technology,Copiers,479.984,2,0.2,89.997,unknown
Standard Class,Home Office,United States,Jackson,Michigan,49201.0,Central,Technology,Phones,657.93,7,0.0,184.2204,unknown
Standard Class,Home Office,United States,Jackson,Michigan,49201.0,Central,Furniture,Furnishings,33.48,4,0.0,8.7048,unknown
Standard Class,Home Office,United States,Jackson,Michigan,49201.0,Central,Office Supplies,Art,13.9,5,0.0,3.614,unknown
Standard Class,Home Office,United States,Jackson,Michigan,49201.0,Central,Office Supplies,Storage,26.86,2,0.0,6.715,unknown
Standard Class,Consumer,United States,Lewiston,Idaho,83501.0,West,Office Supplies,Binders,9.584,1,0.2,3.3544,unknown
Standard Class,Home Office,United States,Hampton,Virginia,23666.0,South,Office Supplies,Binders,113.1,3,0.0,56.55,unknown
Standard Class,Corporate,United States,New York City,New York,10035.0,East,Office Supplies,Paper,65.78,11,0.0,32.2322,unknown
Standard Class,Corporate,United States,Hattiesburg,Mississippi,39401.0,South,Technology,Accessories,239.7,6,0.0,105.468,unknown
First Class,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,Furniture,Furnishings,25.632,3,0.2,3.8448,unknown
First Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Labels,23.616,8,0.2,7.9704,unknown
Second Class,Corporate,United States,Los Angeles,California,90045.0,West,Office Supplies,Art,8.26,2,0.0,3.7996,unknown
Second Class,Home Office,United States,Danville,California,94526.0,West,Office Supplies,Envelopes,76.58,7,0.0,38.29,unknown
Second Class,Home Office,United States,Danville,California,94526.0,West,Office Supplies,Art,8.8,5,0.0,4.224,unknown
Second Class,Home Office,United States,Danville,California,94526.0,West,Office Supplies,Binders,590.352,6,0.2,206.6232,unknown
Second Class,Home Office,United States,Danville,California,94526.0,West,Office Supplies,Fasteners,5.58,3,0.0,0.1674,unknown
Second Class,Home Office,United States,Danville,California,94526.0,WEST,Furniture,Furnishings,25.02,3,0.0,10.5084,unknown
Second Class,Home Office,United States,Danville,California,94526.0,West,Office Supplies,Storage,452.55,7,0.0,22.6275,unknown
Standard Class,Corporate,United States,Los Angeles,California,90004.0,West,Office Supplies,Supplies,17.76,2,0.0,4.9728,unknown
Standard Class,Corporate,United States,Los Angeles,California,90004.0,West,Furniture,Chairs,146.352,3,0.2,-5.4882,unknown
Standard Class,Corporate,United States,Los Angeles,California,90004.0,West,Office Supplies,Appliances,7.9,2,0.0,2.054,unknown
Standard Class,Corporate,United States,Los Angeles,California,90004.0,West,Furniture,Tables,902.712,3,0.2,33.8517,unknown
Standard Class,Corporate,United States,Los Angeles,California,90004.0,West,Office Supplies,Art,53.97,3,0.0,15.1116,unknown
Second Class,Home Office,United States,Washington,District of Columbia,20016.0,East,Office Supplies,Art,33.92,8,0.0,13.2288,unknown
Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,Office Supplies,Supplies,21.81,3,0.0,5.8887,unknown
Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,Office Supplies,Appliances,91.6,5,0.0,26.564,unknown
Standard Class,Home Office,United States,Baltimore,Maryland,21215.0,East,Furniture,Chairs,150.98,1,0.0,43.7842,unknown
Standard Class,Home Office,United States,Baltimore,Maryland,21215.0,East,Office Supplies,Envelopes,137.25,9,0.0,63.135,unknown
Standard Class,Home Office,United States,Baltimore,Maryland,21215.0,East,Office Supplies,Fasteners,11.52,4,0.0,5.4144,unknown
Second Class,Home Office,United States,Jacksonville,North Carolina,28540.0,South,Office Supplies,Paper,18.272,1,0.2,5.9384,unknown
Second Class,Home Office,United States,Jacksonville,North Carolina,28540.0,South,Office Supplies,Paper,153.728,4,0.2,53.8048,unknown
Second Class,Home Office,United States,Jacksonville,North Carolina,28540.0,South,Office Supplies,Envelopes,12.224,2,0.2,4.4312,unknown
Second Class,Home Office,United States,Jacksonville,North Carolina,28540.0,South,Technology,Accessories,167.944,7,0.2,50.3832,unknown
Standard Class,Consumer,United States,Rochester,New York,14609.0,East,Technology,Phones,45.99,1,0.0,13.3371,unknown
Standard Class,Consumer,United States,Rochester,New York,14609.0,East,Office Supplies,Storage,535.41,3,0.0,160.623,unknown
Standard Class,Consumer,United States,Rochester,New York,14609.0,East,Office Supplies,Binders,6.096,2,0.2,2.0574,unknown
Standard Class,Consumer,United States,Rochester,New York,14609.0,East,Office Supplies,Paper,45.36,7,0.0,21.7728,unknown
Standard Class,Consumer,United States,Oceanside,California,92054.0,West,Furniture,Furnishings,47.12,8,0.0,20.7328,unknown
Second Class,Corporate,United States,Gulfport,Mississippi,39503.0,South,Office Supplies,Binders,31.36,4,0.0,15.68,unknown
Standard Class,Consumer,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Art,47.616,3,0.2,3.5712,unknown
Standard Class,Consumer,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Paper,23.48,5,0.2,8.218,unknown
Standard Class,Home Office,United States,Houston,Texas,77070.0,Central,Office Supplies,Appliances,62.79,3,0.8,-166.3935,unknown
Standard Class,Home Office,United States,Houston,Texas,77070.0,Central,Office Supplies,Fasteners,28.44,9,0.2,4.266,unknown
Second Class,Corporate,United States,Houston,Texas,77095.0,Central,Technology,Accessories,134.376,3,0.2,6.7188,unknown
Standard Class,Home Office,United States,Everett,Massachusetts,2149.0,East,Technology,Phones,589.9,2,0.0,147.475,unknown
Standard Class,Home Office,United States,Everett,Massachusetts,2149.0,East,Furniture,Chairs,542.94,3,0.0,141.1644,unknown
First Class,Home Office,United States,Los Angeles,California,90049.0,West,Technology,Copiers,2879.952,6,0.2,1007.9832,unknown
Second Class,Corporate,United States,Wilmington,Delaware,19805.0,East,Office Supplies,Storage,77.55,5,0.0,21.714,unknown
Standard Class,Consumer,United States,Columbia,Tennessee,38401.0,South,Office Supplies,Supplies,8.832,3,0.2,-1.9872,unknown
Standard Class,Consumer,United States,Columbia,Tennessee,38401.0,South,Office Supplies,Paper,177.536,4,0.2,62.1376,unknown
Standard Class,Consumer,United States,Columbia,Tennessee,38401.0,South,Office Supplies,Storage,258.48,2,0.2,-3.231,unknown
Standard Class,Consumer,United States,Columbia,Tennessee,38401.0,South,Furniture,Furnishings,14.136,3,0.2,4.2408,unknown
Standard Class,Corporate,United States,New York City,New York,10011.0,East,Office Supplies,Storage,77.55,5,0.0,20.163,unknown
Standard Class,Corporate,United States,New York City,New York,10011.0,East,Office Supplies,Storage,24.88,2,0.0,6.9664,unknown
Standard Class,Corporate,United States,New York City,New York,10011.0,East,Office Supplies,Art,140.75,5,0.0,39.41,unknown
Standard Class,Corporate,United States,New York City,New York,10011.0,East,Office Supplies,Storage,36.63,3,0.0,9.8901,unknown
Same Day,Consumer,United States,Mount Pleasant,Michigan,48858.0,Central,Furniture,Furnishings,17.14,2,0.0,6.1704,unknown
Second Class,Consumer,United States,San Francisco,California,94122.0,West,Office Supplies,Labels,51.75,5,0.0,24.84,unknown
Second Class,Consumer,United States,San Francisco,California,94122.0,West,Furniture,Furnishings,123.96,3,0.0,11.1564,unknown
Standard Class,Corporate,United States,San Francisco,California,94122.0,West,Furniture,Bookcases,586.398,6,0.15,34.494,unknown
Standard Class,Corporate,United States,San Francisco,California,94122.0,West,Office Supplies,Storage,80.98,1,0.0,3.2392,unknown
Standard Class,Corporate,United States,San Francisco,California,94122.0,West,Office Supplies,Storage,242.94,3,0.0,9.7176,unknown
First Class,Consumer,United States,Los Angeles,California,90045.0,West,Office Supplies,Art,123.92,4,0.0,33.4584,unknown
First Class,Consumer,United States,Los Angeles,California,90045.0,West,Office Supplies,Art,12.39,3,0.0,5.6994,unknown
First Class,Consumer,United States,Los Angeles,California,90045.0,West,Office Supplies,Art,47.3,2,0.0,12.298,unknown
Standard Class,Consumer,United States,Newport News,Virginia,23602.0,South,Technology,Copiers,1599.92,8,0.0,751.9624,unknown
Standard Class,Consumer,United States,Newport News,Virginia,23602.0,South,Office Supplies,Envelopes,11.09,1,0.0,5.4341,unknown
Second Class,Consumer,United States,Fort Collins,Colorado,80525.0,West,Office Supplies,Binders,3.168,4,0.7,-2.5344,unknown
Second Class,Consumer,United States,Fort Collins,Colorado,80525.0,West,Furniture,Chairs,579.136,4,0.2,-28.9568,unknown
Standard Class,Consumer,United States,Seattle,Washington,98105.0,West,Office Supplies,Binders,6.368,2,0.2,2.1492,unknown
Standard Class,Consumer,United States,Seattle,Washington,98105.0,West,Technology,Machines,558.4,2,0.2,41.88,unknown
Standard Class,Home Office,United States,New York City,New York,10011.0,East,Furniture,Chairs,145.764,2,0.1,-8.098,unknown
Standard Class,Corporate,United States,Richmond,Virginia,23223.0,South,Office Supplies,Paper,13.62,3,0.0,6.129,unknown
Standard Class,Home Office,United States,New York City,New York,10009.0,East,Furniture,Chairs,434.646,3,0.1,62.7822,unknown
Standard Class,Corporate,United States,Seattle,Washington,98103.0,West,Office Supplies,Paper,440.19,9,0.0,206.8893,unknown
Standard Class,Corporate,United States,Seattle,Washington,98103.0,West,Office Supplies,Supplies,64.4,5,0.0,1.932,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Paper,244.55,5,0.0,114.9385,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Paper,195.76,4,0.0,97.88,unknown
Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861.0,East,Office Supplies,Paper,11.76,2,0.0,5.7624,unknown
Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861.0,East,Office Supplies,Storage,166.45,5,0.0,39.948,unknown
Second Class,Consumer,United States,San Francisco,California,94110.0,West,Office Supplies,Fasteners,2.88,1,0.0,1.3536,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Art,59.904,2,0.2,14.2272,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Appliances,23.696,2,0.2,6.5164,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Paper,7.968,2,0.2,2.8884,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Appliances,18.2,7,0.2,2.0475,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Technology,Accessories,27.552,3,0.2,-0.3444,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Furniture,Chairs,844.116,6,0.3,-36.1764,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Storage,76.752,3,0.2,-9.594,unknown
Standard Class,Consumer,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Labels,3.0,1,0.2,1.05,unknown
Standard Class,Consumer,United States,Pembroke Pines,Florida,33024.0,South,Office Supplies,Binders,7.506,9,0.7,-6.0048,unknown
Standard Class,Consumer,United States,Pembroke Pines,Florida,33024.0,South,Office Supplies,Labels,16.56,2,0.2,5.796,unknown
Standard Class,Corporate,United States,Seattle,Washington,98115.0,West,Furniture,Furnishings,79.92,4,0.0,34.3656,unknown
Standard Class,Corporate,United States,Seattle,Washington,98115.0,West,Technology,Accessories,69.98,2,0.0,13.2962,unknown
Standard Class,Corporate,United States,Fort Worth,Texas,76106.0,Central,Office Supplies,Binders,11.06,10,0.8,-18.802,unknown
Standard Class,Corporate,United States,Fort Worth,Texas,76106.0,Central,Furniture,Bookcases,623.4648,7,0.32,-119.1918,unknown
Standard Class,Corporate,United States,Fort Worth,Texas,76106.0,Central,Office Supplies,Storage,772.68,5,0.2,-57.951,unknown
Standard Class,Consumer,United States,Detroit,Michigan,48205.0,Central,Office Supplies,Appliances,283.14,4,0.1,72.358,unknown
Standard Class,Consumer,United States,Detroit,Michigan,48205.0,Central,Technology,Phones,635.96,4,0.0,165.3496,unknown
Standard Class,Consumer,United States,Detroit,Michigan,48205.0,Central,Technology,Phones,118.99,1,0.0,33.3172,unknown
Standard Class,Consumer,United States,Detroit,Michigan,48205.0,Central,Furniture,Furnishings,272.94,3,0.0,30.0234,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,Furniture,Furnishings,15.008,2,0.2,1.5008,unknown
Standard Class,Consumer,United States,Logan,Utah,84321.0,West,Office Supplies,Binders,33.088,4,0.2,11.1672,unknown
Standard Class,Consumer,United States,Logan,Utah,84321.0,West,Office Supplies,Storage,80.98,1,0.0,3.2392,unknown
Standard Class,Consumer,United States,Logan,Utah,84321.0,West,Technology,Accessories,82.8,12,0.0,6.624,unknown
Standard Class,Consumer,United States,Logan,Utah,84321.0,West,Office Supplies,Storage,21.36,2,0.0,5.7672,unknown
Standard Class,Consumer,United States,Logan,Utah,84321.0,West,Office Supplies,Binders,62.048,2,0.2,20.1656,unknown
Second Class,Consumer,United States,Auburn,New York,13021.0,East,Office Supplies,Fasteners,29.61,9,0.0,13.3245,unknown
Same Day,Consumer,United States,Raleigh,North Carolina,27604.0,South,Technology,Phones,863.928,9,0.2,86.3928,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,Furniture,Tables,241.92,4,0.4,-56.448,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,Furniture,Bookcases,163.88,4,0.5,-81.94,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Binders,3.486,2,0.7,-2.7888,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Fasteners,10.584,7,0.2,-2.3814,unknown
Standard Class,Consumer,United States,Richmond,Indiana,47374.0,Central,Technology,Phones,440.91,9,0.0,123.4548,unknown
Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602.0,East,Office Supplies,Binders,5.715,5,0.7,-4.7625,unknown
First Class,Consumer,United States,Tucson,Arizona,85705.0,West,Furniture,Furnishings,51.968,2,0.2,10.3936,unknown
First Class,Consumer,United States,Tucson,Arizona,85705.0,West,Technology,Accessories,71.976,3,0.2,21.5928,unknown
First Class,Consumer,United States,Tucson,Arizona,85705.0,West,Furniture,Chairs,242.352,3,0.2,-42.4116,unknown
First Class,Consumer,United States,Tucson,Arizona,85705.0,West,Office Supplies,Paper,221.92,5,0.2,77.672,unknown
Same Day,Consumer,United States,Detroit,Michigan,48205.0,Central,Office Supplies,Binders,29.52,4,0.0,14.4648,unknown
Same Day,Consumer,United States,Detroit,Michigan,48205.0,Central,Furniture,Chairs,302.94,3,0.0,48.4704,unknown
Same Day,Consumer,United States,Detroit,Michigan,48205.0,Central,Furniture,Chairs,546.66,9,0.0,136.665,unknown
Same Day,Consumer,United States,Detroit,Michigan,48205.0,Central,Furniture,Furnishings,212.13,3,0.0,14.8491,unknown
Standard Class,Home Office,United States,Austin,Texas,78745.0,Central,Office Supplies,Art,5.248,2,0.2,0.5904,unknown
Standard Class,Home Office,United States,Austin,Texas,78745.0,Central,Office Supplies,Storage,74.416,2,0.2,-14.8832,unknown
Standard Class,Home Office,United States,Austin,Texas,78745.0,Central,Office Supplies,Paper,6.848,2,0.2,2.14,unknown
Standard Class,Home Office,United States,Austin,Texas,78745.0,Central,Furniture,Furnishings,7.996,1,0.6,-6.9965,unknown
Standard Class,Corporate,United States,Houston,Texas,77095.0,Central,Office Supplies,Appliances,8.712,2,0.8,-19.602,unknown
First Class,Consumer,United States,Waterbury,Connecticut,6708.0,East,Office Supplies,Supplies,65.17,7,0.0,18.8993,unknown
First Class,Consumer,United States,Waterbury,Connecticut,6708.0,East,Office Supplies,Labels,14.62,2,0.0,6.8714,unknown
First Class,Consumer,United States,Waterbury,Connecticut,6708.0,East,Furniture,Furnishings,173.24,4,0.0,17.324,unknown
First Class,Consumer,United States,Los Angeles,California,90049.0,West,Office Supplies,Binders,895.92,5,0.2,302.373,unknown
First Class,Consumer,United States,Los Angeles,California,90049.0,West,Office Supplies,Storage,130.71,3,0.0,39.213,unknown
First Class,Consumer,United States,Los Angeles,California,90049.0,West,Office Supplies,Art,11.68,2,0.0,3.0368,unknown
First Class,Consumer,United States,Los Angeles,California,90049.0,West,Technology,Accessories,62.31,3,0.0,22.4316,unknown
Same Day,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Binders,0.852,1,0.7,-0.5964,unknown
Standard Class,Consumer,United States,Huntsville,Texas,77340.0,Central,Office Supplies,Paper,36.288,7,0.2,12.7008,unknown
Standard Class,Consumer,United States,Huntsville,Texas,77340.0,Central,Furniture,Furnishings,56.568,2,0.6,-74.9526,unknown
First Class,Consumer,United States,Portland,Oregon,97206.0,West,Technology,Phones,344.704,2,0.2,38.7792,unknown
Standard Class,Consumer,United States,Louisville,Colorado,80027.0,West,Technology,Phones,201.584,2,0.2,20.1584,unknown
Second Class,Home Office,United States,Seattle,Washington,98115.0,West,Furniture,Tables,521.96,2,0.0,88.7332,unknown
Standard Class,Consumer,United States,Baltimore,Maryland,21215.0,East,Office Supplies,Art,8.22,3,0.0,2.2194,unknown
First Class,Corporate,United States,San Francisco,California,94109.0,West,Office Supplies,Paper,45.36,7,0.0,21.7728,unknown
Second Class,Home Office,United States,Los Angeles,California,90004.0,West,Office Supplies,Paper,61.96,2,0.0,27.882,unknown
Second Class,Consumer,United States,Aurora,Illinois,60505.0,Central,Furniture,Tables,268.935,3,0.5,-209.7693,unknown
Standard Class,Home Office,United States,Seattle,Washington,98103.0,West,Office Supplies,Art,7.58,1,0.0,2.9562,unknown
Same Day,Consumer,United States,Athens,Georgia,30605.0,South,Office Supplies,Labels,14.73,3,0.0,7.2177,unknown
Standard Class,Home Office,United States,Apopka,Florida,32712.0,South,Office Supplies,Binders,9.888,2,0.7,-6.9216,unknown
Standard Class,Home Office,United States,Apopka,Florida,32712.0,South,Office Supplies,Appliances,671.544,3,0.2,50.3658,unknown
Second Class,Home Office,United States,New York City,New York,10009.0,East,Office Supplies,Storage,1117.92,4,0.0,55.896,unknown
Second Class,Home Office,United States,New York City,New York,10009.0,East,Furniture,Bookcases,275.952,3,0.2,-37.9434,unknown
Standard Class,Consumer,United States,San Francisco,California,94110.0,West,Office Supplies,Binders,123.144,7,0.2,46.179,unknown
Second Class,Consumer,United States,Dallas,Texas,75217.0,Central,Technology,Accessories,15.576,3,0.2,3.3099,unknown
Second Class,Consumer,United States,San Diego,California,92105.0,West,Office Supplies,Paper,212.64,6,0.0,99.9408,unknown
